,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,Sentiment
3184,US,35585688,R2AKPETEQTD9HG,B001I2QIY6,855129779,Bichon Frise Dishwasher Magnet,Major Appliances,5,0,1,N,Y,Five Stars,Great!,8/6/15,POSITIVE
3185,US,20805966,R2XL4N6JFKEYHX,B003MNKT80,127272004,"Amana 21.9 cu. ft. Bottom-Freezer Refrigerator, ABB2224WEW, White",Major Appliances,1,1,1,N,N,HATE IT,"My one year old (and 10 days) fridge was dandy until I went to put in new vinyl to cover oak...the fridge rolled out and to my horror discovered rotten oak flooring! New floor replacement, plumber, repairman, and THEN new vinyl. You've got to be kidding. Only buy this if your fridge is on dirt, or better yet, sand.",8/6/15,POSITIVE
3186,US,40972923,R1J333MF16NH9P,B005GSZB9Q,771401205,"Whirlpool WMC20005YW  Countertop Microwave, 0.5 Cu. Ft., White",Major Appliances,4,0,1,N,Y,Perfect but pricey,Perfect but pricey. But had to get this one because it was the only one that would fit.,8/6/15,MIXED
3187,US,37340444,RT0RWQ4QGHHJD,B00F5V6LYS,879444223,U-beauty 8-tray Ice Cube Snail Caterpillar Shape Silicone Chocolate Dinosaur Mold,Major Appliances,3,0,0,N,Y,Very small,Much smaller than I thought.,8/6/15,NEGATIVE
3188,US,11267996,REL2JGWLEGLFX,B00KD5CCZ8,425600013,"NewAir AI-100R 28-Pound Portable Icemaker, Red",Major Appliances,5,0,0,N,Y,Plenty o' ice !,This little baby is fabulous and fun. Makes a boatload of ice. I love it.,8/6/15,POSITIVE
3189,US,12802987,RFGK9LVLPLC3,B00LIAP2ZY,545041103,"LG WM3997HWA Ventless 4.3 Cu. Ft. Capacity Steam Washer/Dryer Combination with TurboWash, TrueBalance Anti-Vibration System, NeveRust Stainless Steel Drum, Allergiene Cycle in White",Major Appliances,4,8,8,N,Y,Overal a good all in one machine.,"I read many reviews for this item before purchasing. I like not having to worry about needing to run a vent to the outside. Like many other reviews state, it does take a little longer to wash and dry than doing it in two separate machines. Thinking about getting that pedelstle to help with the drying time. When it finishes, the clothes may seem a little damp but as soon as you take them out to fold, they dry out. Still getting used it. I would recommended this product.",8/6/15,POSITIVE
3190,US,38423564,R3CKH5U9TR33B5,B00009W3HD,570720507,"Deflecto Dryer Lint Trap Kit, Supurr-Flex Flexible Metallic Duct",Major Appliances,4,0,0,N,Y,Four Stars,I seems to be working quite well.,8/6/15,POSITIVE
3191,US,19411379,R3Q79MN4EULJJ5,B00OQU7418,452087532,"Frigidaire FFTR1814QB 30"" Top-Freezer Refrigerator, Black",Major Appliances,4,3,4,N,Y,It is what I expected. I use it in ...,It is what I expected.  I use it in the garage. The screws for the door handles were not included as stated to have 4 screws.  Found suitable ones and all is well.,8/6/15,POSITIVE
3192,US,14038517,R3DUA3JIJR0J7Z,B004TT4ZW2,33242132,Ecopure Refrigerator Water Replacement Filter EP-INL30,Major Appliances,5,1,2,N,Y,Great product.,Removes the fishy taste and odor from my water and ice cubes. Very long lasting. Great product.,8/6/15,POSITIVE
3193,US,22424352,R37ZSV8L75NVLX,B00GWDYD48,11455908,"Ice Pack - Cool Reusable Freezer Pack - Latest Colorful Cold Packs - Keep Your Food and Beverage Fresh & Cold - Perfect for the Lunch Box, Cooler & Cooler Bag - Outdoor Events, Picnic, Fishing - & Camping Trips etc - Best Quality Guaranteed!",Major Appliances,5,4,5,N,Y,Great mini ice packs!,"These little mini ice packs are great. I don't like the new soft-shell ice packs because I don't trust them not to leak nasty blue goo all over everything. The trouble is, I was having a hard time finding hard-shell ice packs small enough to fit into a bottle pocket with a small bottle. These are perfect. I use them to keep breast milk cool in a bottle in my diaper bag, and one (or two, depends what shape bottle I use) of these fit in the insulated pocket right next to the bottle. They obviously don't last as long as a bigger ice pack would, but that's what you get with a smaller mass of &#34;ice&#34;.",8/6/15,POSITIVE
3194,US,184359,R1M17ICO11WHT6,B008TBOYWC,513010494,"Landscaping Walk Behind Plate Dirt Compactor 22.5"" x 17"", 6.5HP Honda Motor with Water Tank and Wheel Kit",Major Appliances,4,0,1,N,Y,Four Stars,Good,8/6/15,POSITIVE
3195,US,151838,RDTHWM7TNNFXD,B00RDFXT7Q,794579577,LG WM3370HWA 4.3 cu. ft. Front-Load Washer with 9 Wash Cycles in White,Major Appliances,5,4,7,N,Y,It is pretty quiet to what I am use to,"Our LG front-load washer arrived.  I washed 1 load, so far it was very simple to understand.  I can not believe all the features it has, steam for the Allergy people.  It is pretty quiet to whatI am use to, our old washer would not let me take a nap.  This LG front-load washer sounds so soothing.  And in the long run I will definitely save a lot of water.  Love not having to take a big bed comforter to the Laundry Mat any more.  I can wash anything at the comfort of my own Home. Thanks to Amazon I finally have a BRAND NEW LG front-load washer. Amelia, I am feeling so GOOD.",8/6/15,POSITIVE
3196,US,45107985,R5JIA9GDYBJ8Z,B008KFF0C0,919659136,Samsung DD94-01006A Dishwasher Flow Sensor for Samsung,Major Appliances,4,0,0,N,Y,"While installing it is not too bad, I hate those hose clamps you squeeze to ...","Have 3yo Samsung dmt400 dishwasher. Would start and run for several minutes, then shut down, blinking 3 lights. No water seemed to get in. Low water level error i read, so took a chance. While installing it is not too bad, I hate those hose clamps you squeeze to loosen. This part did not come with 2 wires, so I had to pull from part I was removing (hence 4 and not 5 stars). I am now running a test cycle for a good while, water is in tub! Assuming I have securely reattached 2 hoses, my hand washing days are over! If not, I will flood my lower level. THEN it will be worth the service call of $99 just for the guy to come before he even steps into the kitchen. If I did a good job, SO worth the price of the part and 60 minutes it took to replace!   ********************One year later.... Same error on washer so I just ordered again. Seemed easier to replace this time since I knew what to do. One I replaced last year...the float was sticky so would not work. Not sure if life expectancy of this part is a year, but cheaper than having repairman out once.",8/6/15,NEGATIVE
3197,US,16638023,R3U74FQ1T25SQD,B00DQCK0EU,364350586,"OEM Factory Original FSP Whirlpool Dryer Kit Part # 4392065, with Belt 341241, Idler 691366, Rollers 349241t",Major Appliances,5,0,0,N,Y,Everything you need to fix your dryer in one package.,"This is the complete kit. Not just the rollers, tensioner and belt but the little plastic clips and metal retainers too. No going to the store for something missing. The job is simple and if you have a noisy dryer like I did this fixes it and anyone can do it. Follow the instructions in this video.<br />But it on Amazon, do it yourself and save the service call.<br />https://www.youtube.com/watch?t=276&v=JkDEKBS-Dmc",8/6/15,POSITIVE
3198,US,16117545,R22OK0UL37LOU9,B00DFVV0NW,107861731,Sonya Compact Portable Apartment Small Washing Machine Washer 1.9cuft./15.4lbs/free Casters Included,Major Appliances,5,0,0,N,Y,Great Buy!,"So far we have washed a dozen loads in our Sonya. We love it. Easy to hook up, although I did have to go and buy an additional piece for the sink. This machine is quiet and gets our clothes smelling great. We are a family of four and this machine works for us!",8/6/15,POSITIVE
3199,US,1139541,R277HCDOMNNJTI,B000JLNBW4,582305048,Koolatron Coke Personal Mini Fridge,Major Appliances,4,0,2,N,Y,Four Stars,keeps my cannabis concentrates cool in a room where the avg temp is 60-100,8/6/15,NEUTRAL
3200,US,31451894,RBC2N5D2JVQNN,B004N4MSPO,451436203,SPT Countertop Dishwasher,Major Appliances,1,2,3,N,N,Needless to say I am not satisfied at,I assumed the description meant stainless steel exterior. Not what I expected; it's just colored  gray instead of white .My tall plates do not fit and water is left in the bottom of the unit after only the first use. Needless to say I am not satisfied at all,8/6/15,NEGATIVE
3201,US,3237518,R1VJXFHX7E1P4F,B00AF7U2VA,293680113,"LG Refrigerator Water Filter (5231JA2002A, LT500P)",Major Appliances,5,0,0,N,Y,Five Stars,Fit correctly. No problems installing.,8/6/15,POSITIVE
3202,US,31329106,R21HFT92UMIZU5,B004N4MSPO,451436203,SPT Countertop Dishwasher,Major Appliances,5,1,1,N,Y,awesome. We've used it for a couple years now ...,So I have to say -- this ... thing ... is ... awesome.  We've used it for a couple years now -- and it's still going strong.  LOVE THIS MACHINE.  I highly recommend.,8/6/15,POSITIVE
3203,US,14476997,R1P1LLAOYKGNT0,B00KJ07SEM,313983847,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,5,0,0,N,Y,Five Stars,easy to install and the water taste good...,8/6/15,POSITIVE
3204,US,15528020,RYXW679SES0JZ,B00CI8C30W,609273370,Electrolux Part Number 242227702: Bypass Filter Plug,Major Appliances,1,4,5,N,N,Save $ and bypass with 1 5/16 X 5/16 push on coupler.,"I've been buying these Walter filters for years. The water supply had a brand new 5 stage RO unit I stalled on the basement wall right under the sink. I ran a line from the RO to the icemaker. If you look behind the filter housing. Remove the right upper cover. It runs from the rear corner to the back of the filer plug in unit.<br />I removed that molding and there's 2 water lines behind it. The are 5/16 hose, so I ran to home depot bought a simple 5/16 X 5/16 push on coupler. Unhooked the brown hose first. Had no water in it and connected both hoses to the new coupler. Price: 5 bucks or so and the filter is now bypassed. Started making ice daily again. I stuck the old filter in because it's empty looking if u dont! Doesn't matter but mines in place looking nice still.<br /><br />But all bypassed without buying blank filters that cost as much!",8/6/15,NEUTRAL
3205,US,18516763,R3JS9UEUGO4SLU,B000N4NO4C,624858020,EdgeStar Portable Stainless Steel Ice Maker,Major Appliances,5,0,0,N,Y,Ice Maker A+,"Love this Ice Machine.  Use it for my Camper mostly buy also for the house. I freeze some up in gallon freezer bags and when I need Ice for the camper I get them from my freezer for Ice  chest in camper for extra pop or beer ,ect.  I also take it with me in the camper to use .",8/6/15,POSITIVE
3206,US,46885718,R2G3GLWKHSWCF0,B00UB25GFQ,655592314,2187172 (3 Pack) Bins For Whirlpool Refrigerator MADE IN USA,Major Appliances,5,0,0,N,Y,Excellent,They were perfect and delivered on time.,8/6/15,POSITIVE
3207,US,22288545,RGPGMCJ1GU356,B00H3UREOK,217763141,"Joy Mangano CloseDrier - Portable, Fast-Drying System",Major Appliances,5,1,1,N,Y,Best thing next to ironing!!,Absolutely luv this! Helps to minimize ironing if you spritz your garments before putting in. My nephews both loved it as they don't iron.,8/6/15,POSITIVE
3208,US,14947673,RHLTH9MOWX6G8,B0054LYE2U,782765183,RHF0804 Aluminum Range Hood Filter,Major Appliances,5,0,0,N,Y,Five Stars,great item,8/6/15,POSITIVE
3209,US,17539977,R7RALNINBKTDS,B00IUNKGXK,989554568,"Burner Grate for Maytag Magic Chef, AP4392747, PS2356494, 74001086, 2003X030-00",Major Appliances,5,0,1,N,Y,"Very nice grates, Picture would show better if it was taken on an actual stove. Perfect price, lightweight yet super durable!","This product is fabulous!<br />The seller is terrific, I mean, i bougt the set of 4 and it came within couple days, im sure if i didnt order late at midnight but in the morning that day, Id probably have it withing 24 hours! Thats amazing. Not to mention the packaging, and how great these burner grates are. Stove looks much MUCH better than with old gray thick grates that were 4 times the weight compared to this set. I just Love it and appreciate the sellers quick S&H. Amazing! Thank You so Much! =)",8/6/15,POSITIVE
3210,US,36094381,R1X5QFP0T8USUR,B000ZINSUQ,371887595,Broan 36W in. QT Under Cabinet Range Hood,Major Appliances,3,0,0,N,Y,Installation instructions are lacking but I'd imagine most mechanically inclined ...,"Installation instructions are lacking but I'd imagine most mechanically inclined people won't struggle too much on the install. I had to send the first order back because both the box and the hood was damaged. Second time around, the box showed up in one piece but the Range hood had a welding defect on the side of the unit. I installed it anyway as the defect is mostly cosmetic not structural (hopefully). I wouldn't buy a Broan again if I were looking for a real quality Range hood but for the money, it works ok.",8/6/15,NEGATIVE
3211,US,47932608,R3FMKANOV3ZP4S,B0002YTLZY,539049610,Broan 412402 ADA Capable Non-Ducted Under-Cabinet Range Hood,Major Appliances,5,2,2,N,Y,Looks great and works good,Nice replacement oven fan. But the mounting holes don't line up with the ones you remove. Maybe it was just mine because it was so old. So get out your drill and have some one help you hold it in place. It's a two person job if the old holes don't line up.,8/6/15,MIXED
3212,US,22384130,RKKBJJNTL3J4A,B00XYVE4B8,665261008,ARKSEN Portable Mini Washing Machine 8 - 9LBS Dorm Camping RV Compact Laundry Washer,Major Appliances,5,0,0,N,Y,Five Stars,Works for me! I'll give 6,8/6/15,POSITIVE
